496	452
496	402
496	30
496	280
496	602
496	509
496	68
496	319
496	569
496	88
496	358
496	654
496	382
496	63
496	667
496	19
496	92
496	311
496	447
496	598
496	294
496	93
496	58
496	354
496	125
496	639
496	416
496	547
496	111
496	575
496	650
496	491
496	597
496	396
496	242
496	518
496	493
496	390
496	182
496	95
496	385
496	472
496	57
496	232
496	387
496	463
496	292
496	23
496	110
496	537
496	487
496	535
496	517
496	534
496	105
496	511
496	268
496	562
496	312
496	121
496	239
294	361
294	70
294	640
294	580
294	396
294	67
294	551
294	199
294	91
294	247
294	516
402	287
402	595
402	516
402	564
402	182
490	452
490	509
490	233
490	266
490	342
490	304
490	30
490	70
490	547
490	311
490	514
490	306
490	530
490	459
490	341
490	659
490	284
490	407
490	388
490	86
490	102
490	361
490	256
490	383
490	19
390	213
390	496
547	373
547	468
547	199
547	628
547	659
547	385
547	476
547	204
547	409
547	94
547	242
547	171
547	472
547	271
547	38
547	73
547	509
547	109
547	36
547	608
547	95
547	665
547	330
547	544
547	442
547	118
547	208
547	580
547	386
547	461
547	30
547	380
547	299
547	23
547	607
547	275
547	457
547	134
547	475
547	306
547	647
547	624
547	187
547	596
547	80
547	452
547	110
547	240
547	212
547	388
547	56
547	78
547	105
547	433
547	220
547	534
547	217
547	113
547	423
547	15
547	39
547	550
547	74
547	428
547	193
547	564
547	19
547	481
547	60
547	664
547	574
547	511
547	119
547	224
547	63
547	221
547	562
547	67
361	93
361	382
361	517
361	554
361	86
361	547
361	212
361	233
361	493
361	220
361	509
361	555
361	99
361	659
361	575
361	431
361	434
361	484
361	306
361	319
361	15
361	413
361	2
361	636
361	461
361	559
361	514
361	122
361	510
361	530
361	472
361	67
361	654
361	57
361	577
361	70
361	232
361	578
361	529
361	161
361	308
361	390
361	650
361	539
361	463
361	280
361	564
361	408
361	616
361	121
361	224
361	268
361	391
361	640
361	172
361	371
361	447
361	358
361	162
361	468
361	537
361	74
361	487
361	396
361	240
361	312
361	294
361	385
361	608
361	518
361	452
361	18
361	9
361	595
361	338
361	211
361	465
452	86
452	571
452	655
452	596
452	18
452	616
452	502
452	67
452	408
452	607
452	112
452	154
452	135
452	507
452	636
452	177
500	110
500	150
500	416
500	412
500	447
500	355
500	574
500	324
500	666
500	33
500	357
500	32
500	124
500	69
500	247
500	605
500	219
500	564
500	254
500	145
500	562
500	560
500	380
500	506
500	548
500	85
500	654
500	151
500	91
500	298
500	384
500	385
500	95
500	288
500	653
500	115
500	532
500	243
500	522
500	194
500	487
500	641
500	649
500	306
500	192
500	518
500	517
500	261
496	624
496	593
496	135
496	416
461	113
461	414
461	535
461	7
461	21
461	585
461	537
461	387
461	39
461	182
461	242
461	419
461	152
461	151
461	385
461	491
461	547
461	130
461	472
461	383
461	93
461	135
461	311
461	92
461	119
461	619
461	88
461	509
461	28
461	85
461	30
461	82
461	80
461	649
461	588
461	263
461	508
461	548
461	168
461	240
461	265
461	161
461	380
461	400
461	562
461	607
461	408
461	306
461	73
461	564
461	369
461	367
461	358
461	321
461	34
461	66
461	514
461	409
461	510
461	667
461	60
461	511
461	447
461	224
461	516
461	150
461	353
461	36
461	57
461	580
461	15
461	50
461	594
461	633
461	430
461	525
461	19
461	105
461	390
664	385
664	165
664	188
664	548
664	388
664	177
664	416
664	389
664	534
664	245
664	380
664	518
664	282
664	608
664	496
664	536
664	452
664	516
664	577
664	652
664	487
664	659
664	254
664	330
664	39
664	590
664	242
664	641
664	19
596	177
596	344
596	286
596	548
596	30
596	85
596	91
596	203
596	384
596	199
596	536
596	534
596	516
596	110
396	637
396	180
396	95
396	23
396	188
396	489
396	331
396	518
396	411
396	113
396	652
396	529
396	659
396	644
396	656
396	185
396	380
396	366
396	654
396	639
303	284
303	516
303	17
303	342
303	511
303	304
303	306
303	399
303	403
303	636
303	18
303	430
303	19
303	527
303	102
303	100
303	529
303	105
303	195
303	113
303	534
303	388
303	407
303	343
303	386
303	544
303	288
303	463
303	242
303	385
303	199
303	547
303	472
303	466
303	434
303	93
303	252
303	381
303	87
303	509
303	616
303	86
303	30
303	80
303	422
303	459
303	468
303	214
303	265
303	312
303	161
303	380
303	608
303	256
303	313
303	373
303	73
303	564
303	605
303	361
303	70
303	502
303	602
303	409
303	159
303	574
303	447
303	150
303	224
303	328
303	493
303	329
303	36
303	330
303	596
303	670
303	338
303	15
303	593
303	44
303	345
303	590
303	587
303	588
303	659
303	413
303	111
119	70
119	294
119	86
496	641
496	412
496	135
496	487
67	280
67	312
67	86
67	493
67	102
67	122
67	224
67	529
67	575
67	434
67	99
67	212
67	294
67	509
67	414
580	383
580	602
580	659
580	460
580	597
580	577
580	56
580	262
580	514
580	17
580	185
580	90
580	450
580	41
580	119
580	254
580	19
580	628
580	103
580	344
580	430
580	224
580	664
580	470
580	461
580	86
580	148
580	388
580	363
580	452
580	636
580	472
580	537
580	299
580	211
580	134
224	608
224	516
224	564
224	236
224	636
224	409
224	509
39	31
39	32
39	596
39	288
39	111
39	7
39	338
39	165
39	516
39	511
39	341
39	485
39	590
39	311
39	36
39	73
39	525
39	607
39	496
39	619
39	325
39	641
39	88
39	161
39	639
39	186
39	254
39	110
39	242
39	487
283	670
283	667
283	177
283	120
283	168
283	423
283	480
283	665
283	119
283	481
283	420
283	463
283	118
283	137
283	112
283	282
283	8
283	482
283	484
283	487
283	664
283	490
283	252
283	660
283	416
283	659
283	261
283	111
283	248
283	183
283	15
283	655
283	110
283	410
283	409
283	502
283	408
283	435
283	161
283	506
283	507
283	508
283	509
283	654
283	472
283	299
283	440
283	285
283	407
283	105
283	103
283	300
283	188
283	650
283	403
283	649
283	17
283	514
283	303
283	284
283	516
283	155
283	400
283	641
283	396
283	637
283	194
283	636
283	520
283	18
283	430
283	292
283	522
283	394
283	524
283	525
283	19
283	628
283	527
283	100
283	529
283	97
283	533
283	534
283	388
283	21
283	153
283	537
283	22
283	23
283	386
283	544
283	172
283	152
283	151
283	197
283	199
283	546
283	547
283	200
283	434
283	383
283	201
283	92
283	90
283	87
283	616
283	25
283	26
283	86
283	80
283	615
283	211
283	212
283	78
283	460
283	77
283	548
283	550
283	459
283	468
283	157
283	75
283	240
283	144
283	214
283	380
283	608
283	379
283	561
283	268
283	313
283	562
283	145
283	607
283	73
283	564
283	236
283	173
283	370
283	369
283	604
283	148
283	363
283	361
283	603
283	134
283	70
283	602
283	271
283	31
283	358
283	357
283	34
283	571
283	223
283	324
283	574
283	355
283	59
283	327
283	224
283	597
283	577
283	352
283	329
283	36
283	330
283	232
283	449
283	432
283	580
283	457
283	596
283	348
283	346
283	55
283	433
283	593
283	47
283	44
283	345
283	590
283	588
23	212
23	241
23	224
23	102
23	458
23	562
23	555
23	43
23	7
23	452
23	564
23	153
23	487
23	602
23	466
23	69
23	447
23	536
23	430
23	514
23	587
23	21
23	19
23	30
23	91
23	294
23	529
23	324
23	409
23	508
23	20
23	590
23	114
23	82
23	266
23	534
23	582
23	243
23	93
23	188
23	653
23	358
23	461
23	201
23	531
23	383
23	623
23	78
23	183
23	384
23	670
23	108
23	130
23	559
23	491
23	415
23	608
23	516
23	67
23	172
23	472
23	86
23	547
23	57
23	110
23	268
23	480
23	550
23	595
23	647
23	658
23	662
23	518
23	48
23	654
23	313
23	545
23	219
23	279
23	192
23	434
23	328
23	306
23	151
23	121
23	345
23	338
23	577
23	442
23	77
23	495
23	253
23	419
23	92
23	242
23	597
23	380
23	509
23	605
23	400
23	182
23	468
23	422
23	428
23	421
23	220
23	259
23	641
23	363
23	195
23	240
23	560
23	575
23	585
23	493
23	373
23	254
23	4
23	166
23	126
23	382
23	311
306	514
306	409
306	391
306	224
306	102
306	19
306	492
306	659
608	283
608	511
608	86
608	433
608	241
608	659
608	212
608	507
608	452
608	466
608	105
608	501
608	510
608	472
608	564
608	602
608	547
608	447
608	636
608	120
608	266
608	312
608	442
608	407
608	17
608	627
608	318
608	671
608	548
608	633
608	18
608	350
608	220
608	118
608	667
608	573
608	514
608	373
608	21
608	214
608	570
608	242
608	19
608	387
608	388
608	509
608	650
608	265
608	616
608	198
608	88
608	641
608	156
608	256
608	36
608	545
608	161
608	343
608	9
608	102
608	534
608	654
608	113
608	223
608	533
608	502
608	459
608	490
608	73
608	385
608	596
608	24
608	342
608	461
608	90
608	134
608	434
608	338
608	240
608	383
608	575
608	529
608	182
608	670
608	422
608	162
608	183
608	160
608	245
608	130
608	381
608	640
608	70
608	224
608	537
608	530
608	284
608	119
99	195
99	599
99	34
99	56
99	662
99	466
99	424
99	653
99	491
99	128
99	472
99	188
99	338
99	439
99	422
99	649
99	73
99	344
99	311
99	548
99	266
99	47
99	564
99	294
99	514
99	93
99	580
99	78
99	129
99	516
99	268
99	264
99	547
99	517
99	110
99	369
99	187
99	518
99	161
99	219
99	385
99	192
99	151
99	306
99	149
99	86
99	308
99	5
99	597
99	380
99	605
99	400
99	121
99	111
99	641
99	239
99	468
99	464
99	575
99	463
99	288
99	421
99	126
99	83
99	240
99	408
99	134
99	617
99	275
99	312
99	562
99	168
99	144
99	639
99	43
99	452
99	487
99	585
99	447
99	69
99	292
99	536
99	598
99	394
99	319
99	373
99	88
99	388
99	295
99	19
99	416
99	465
99	358
99	412
99	461
99	247
99	82
99	2
99	98
530	173
530	7
530	121
530	148
466	564
466	550
466	431
466	86
466	361
466	537
466	555
466	318
466	112
466	223
466	265
466	667
466	484
466	36
466	330
466	508
466	509
466	119
466	407
30	564
30	19
30	190
30	564
30	467
30	224
30	537
30	514
30	390
30	452
30	659
30	211
603	548
603	199
603	535
603	354
603	247
603	254
603	194
603	516
603	453
603	21
603	589
603	165
603	649
603	396
603	294
603	73
603	366
603	390
603	15
603	514
603	370
603	192
603	32
603	161
548	452
548	110
548	373
548	308
548	312
548	92
548	551
548	115
548	650
548	19
548	585
548	460
548	555
548	306
548	30
548	509
548	36
548	391
548	102
548	345
548	80
548	536
548	385
548	649
548	408
548	547
548	659
548	457
548	311
548	439
548	587
548	602
548	76
548	564
548	247
548	380
548	514
86	641
86	539
86	80
86	639
86	245
86	344
86	564
86	391
8	418
8	461
8	358
8	391
8	243
8	527
8	607
8	38
8	534
8	568
8	102
8	339
8	143
8	30
8	19
8	589
8	590
8	409
8	371
8	388
8	295
8	535
8	458
8	21
8	574
8	82
8	279
8	631
8	394
8	355
8	587
8	522
8	50
8	633
8	124
8	430
8	520
8	536
8	267
8	602
8	86
8	149
8	487
8	396
8	22
8	327
8	639
8	88
8	15
8	216
8	562
8	224
8	116
8	23
8	134
8	408
8	2
8	475
8	175
8	125
8	360
8	118
8	544
8	288
8	463
8	157
8	363
8	235
8	144
8	111
8	307
8	380
8	400
8	242
8	478
8	225
8	353
8	308
8	442
8	120
8	577
8	495
8	205
8	306
8	214
8	240
8	109
8	152
8	151
8	385
8	290
8	345
8	192
8	219
8	78
8	191
8	161
8	292
8	262
8	450
8	352
8	177
8	26
8	545
8	212
8	304
8	313
8	110
8	518
8	369
8	664
8	39
8	468
8	550
8	647
8	615
8	517
8	199
8	584
8	340
8	431
8	291
8	547
8	516
8	426
8	608
8	254
8	449
8	624
8	488
8	648
8	268
8	165
8	457
8	384
8	432
8	379
8	383
8	201
8	670
8	344
8	283
8	580
8	514
8	455
8	508
8	564
8	496
8	17
8	588
8	241
8	183
8	548
8	619
8	501
8	596
8	72
8	145
8	119
8	73
8	92
8	285
8	509
8	9
8	77
8	171
8	654
8	338
8	270
8	188
8	472
8	662
8	593
8	56
8	480
8	299
8	433
8	440
8	103
8	128
8	105
8	659
8	34
8	159
530	161
530	176
530	614
530	192
530	216
530	646
530	577
530	294
530	665
530	595
530	418
530	523
530	185
530	182
530	235
530	447
530	463
530	128
530	466
530	363
530	19
530	382
530	357
530	126
530	591
530	358
530	561
530	212
530	188
530	130
530	175
530	311
530	174
530	437
530	487
530	496
530	531
530	582
26	438
26	265
26	548
26	378
26	608
26	549
26	183
26	78
26	425
26	659
26	214
26	120
26	285
26	556
26	157
26	555
26	168
26	587
26	409
26	502
26	503
26	590
26	295
26	149
26	454
26	408
26	11
26	290
26	185
26	585
26	245
26	345
26	283
26	508
26	47
26	266
26	10
26	460
26	509
26	40
26	654
26	270
26	472
26	138
26	466
26	433
26	212
26	407
26	105
26	440
26	480
26	56
26	499
26	649
26	588
26	596
26	16
26	511
26	17
26	350
26	514
26	580
26	303
26	655
26	670
26	432
26	344
26	457
26	268
26	292
26	232
26	468
26	254
26	330
26	231
26	647
26	342
26	664
26	304
26	36
26	80
26	450
26	306
26	643
26	400
26	399
26	519
26	82
26	2
26	224
26	15
26	396
26	487
26	671
26	151
26	637
26	150
26	635
26	59
26	521
26	61
26	430
26	522
26	598
26	355
26	394
26	279
26	523
26	373
26	483
26	137
26	574
26	19
26	102
26	527
26	391
26	572
26	627
26	159
26	613
26	172
26	111
26	34
26	528
26	39
26	321
26	125
26	99
26	97
26	96
26	8
26	461
26	358
26	31
26	271
26	30
26	388
26	567
26	536
26	267
26	602
26	537
26	312
26	23
26	275
26	83
26	360
26	539
26	386
26	118
26	494
26	362
26	363
26	147
26	261
26	235
26	307
26	463
26	380
26	242
26	562
26	419
26	152
26	309
26	428
26	94
26	219
26	385
26	434
26	177
26	369
26	199
26	431
26	547
26	624
26	27
26	130
26	201
26	203
26	564
26	241
26	72
26	501
26	415
26	311
26	92
26	73
26	620
26	119
26	619
26	618
26	205
26	412
26	121
26	607
641	105
641	537
641	70
641	514
641	358
641	564
641	36
641	548
641	30
641	19
641	2
641	154
641	18
641	148
641	587
641	162
641	407
641	509
641	423
641	390
641	242
641	102
641	505
641	463
641	312
641	87
641	344
641	306
641	361
641	387
641	383
641	434
641	211
641	413
641	451
641	452
641	614
641	528
641	502
641	224
641	256
641	406
641	100
518	389
529	564
529	659
529	224
36	19
36	396
36	547
36	529
36	312
36	452
36	575
36	536
36	514
441	342
441	511
441	265
441	23
441	280
441	481
441	36
441	359
441	649
441	490
441	468
441	667
441	391
441	434
441	28
441	361
441	102
441	201
441	86
441	658
441	224
441	493
441	436
441	509
441	510
441	148
441	233
441	407
441	587
441	283
441	19
441	330
441	628
441	357
441	126
441	358
441	548
441	70
441	240
441	537
285	447
285	654
285	515
285	67
285	49
285	534
285	580
285	536
285	615
285	602
285	137
285	326
285	128
285	603
285	3
285	637
285	584
285	188
641	496
641	182
641	311
641	564
641	534
514	548
514	502
514	292
514	449
514	496
514	530
514	154
514	633
514	389
514	18
514	607
514	388
514	2
514	338
514	294
514	582
514	390
514	588
514	165
514	658
514	575
514	383
514	665
514	452
514	67
514	422
514	92
514	507
514	173
514	253
514	77
514	382
514	413
514	537
514	86
514	119
514	263
514	529
514	70
514	641
514	93
514	650
514	266
514	159
514	23
514	232
514	416
514	640
514	659
514	603
514	235
514	161
514	192
514	284
514	245
514	223
514	654
514	182
514	162
514	527
514	306
514	616
514	345
514	500
514	211
514	188
514	88
514	256
514	509
514	447
514	353
514	44
514	484
514	464
514	324
514	561
514	303
514	100
95	73
95	19
162	659
162	516
162	641
55	113
55	70
55	548
55	361
55	518
509	502
509	383
509	636
509	86
509	564
73	39
73	548
73	94
73	285
73	509
73	26
73	83
73	596
73	207
73	239
73	350
73	580
73	534
73	607
73	514
73	260
73	430
73	247
73	598
647	165
647	664
647	77
647	285
647	422
647	308
647	95
647	292
647	19
647	30
647	34
647	362
647	574
647	39
647	384
647	388
647	22
647	482
647	470
647	276
647	355
647	332
647	457
647	299
647	177
647	73
647	596
647	247
647	119
647	608
150	652
86	509
86	388
80	122
80	407
80	86
80	46
80	175
80	294
80	39
80	324
80	348
80	408
19	518
19	389
19	564
19	416
19	55
19	113
19	311
19	361
19	487
19	640
19	641
39	77
39	284
39	650
39	159
39	18
39	70
39	484
39	293
39	361
39	564
39	92
39	548
502	102
502	25
502	434
502	514
502	564
616	534
616	361
616	490
616	516
616	496
616	284
616	650
616	70
616	559
616	641
616	90
616	233
616	113
616	55
616	256
616	128
573	330
573	278
165	70
165	284
165	608
165	564
165	343
165	86
165	18
165	111
165	24
165	609
165	509
165	90
165	223
254	211
254	667
254	86
254	70
254	15
254	555
254	344
311	514
405	434
405	547
405	636
405	602
405	659
405	18
405	409
405	154
405	580
405	564
405	224
405	514
405	112
405	312
284	70
284	452
284	564
284	95
284	100
284	416
284	215
284	361
284	223
284	233
284	128
284	650
284	534
284	67
33	306
33	416
33	598
33	87
33	548
33	632
33	518
33	361
33	70
33	388
33	571
33	67
33	603
33	95
33	423
452	537
452	19
452	311
452	534
452	564
452	177
452	487
452	23
452	128
452	518
452	113
452	213
452	80
452	496
514	386
514	18
514	596
514	70
514	564
514	659
514	294
514	154
514	650
308	396
308	607
487	343
487	351
487	67
487	564
487	441
487	434
487	211
487	452
487	509
487	19
487	511
487	224
487	641
487	472
487	654
487	547
487	15
487	527
534	605
534	151
534	175
534	390
534	121
534	496
534	311
534	194
534	242
534	650
534	564
534	507
534	530
534	562
534	50
534	464
534	589
534	224
534	152
534	177
534	460
534	535
534	111
534	21
534	319
534	126
534	577
534	150
534	252
534	100
534	329
534	367
534	383
534	295
534	490
534	559
534	19
534	110
534	18
534	55
534	233
534	256
534	459
534	232
534	434
534	318
534	355
534	413
534	641
534	608
534	161
534	516
534	284
534	394
534	182
534	212
534	418
534	47
534	487
534	195
534	292
534	24
534	112
534	92
534	640
534	518
534	87
534	389
534	70
534	44
534	517
534	593
534	548
86	552
86	510
86	262
86	602
86	19
86	648
162	173
162	434
162	361
162	70
162	284
162	232
162	18
162	511
162	383
162	452
162	224
162	311
162	30
162	242
162	233
162	256
624	509
624	580
624	472
624	15
624	73
624	408
624	143
624	275
624	83
624	56
624	434
624	388
624	309
624	19
636	564
636	390
636	135
636	641
636	487
636	223
564	434
564	284
425	150
425	574
425	462
425	598
425	285
425	165
425	87
425	125
425	247
425	648
425	135
425	67
425	457
425	479
425	570
425	561
425	461
425	61
425	502
425	473
425	44
425	113
425	239
425	580
425	484
425	433
425	329
425	535
425	69
425	350
425	7
425	268
425	559
425	584
425	70
425	23
425	603
425	387
425	665
425	607
425	217
425	380
425	253
425	487
425	605
425	5
425	212
425	120
425	219
425	408
425	459
425	56
425	640
425	55
425	252
425	624
425	164
425	294
425	201
425	105
425	518
425	25
425	91
425	654
425	187
425	416
425	442
425	136
425	74
425	353
425	519
338	529
338	666
338	564
338	548
338	283
338	411
338	99
338	447
338	650
338	551
338	105
338	419
338	288
338	113
338	385
338	496
338	405
338	312
338	255
338	193
338	311
338	659
338	121
338	537
338	458
338	80
338	493
338	182
338	667
338	19
338	654
338	266
338	232
654	173
654	602
654	640
654	575
654	175
654	543
654	624
654	73
654	534
654	468
654	70
654	361
654	564
654	420
654	20
654	172
654	67
654	294
654	89
654	154
128	2
128	50
128	243
128	105
128	104
128	300
128	205
128	440
128	509
128	588
128	480
128	338
128	188
128	584
128	41
128	596
128	500
128	513
128	580
128	670
128	514
128	412
128	74
128	496
128	457
128	441
128	232
128	516
128	165
128	57
128	330
128	517
128	495
128	108
128	458
128	13
128	251
128	261
128	345
128	658
128	262
128	577
128	191
128	664
128	328
128	244
128	245
128	306
128	313
128	155
128	185
128	353
128	211
128	225
128	592
128	400
128	171
128	224
128	447
128	585
128	248
128	164
128	639
128	487
128	396
128	121
128	43
128	395
128	42
128	194
128	417
128	15
128	344
128	151
128	279
128	430
128	522
128	632
128	598
128	355
128	523
128	150
128	607
128	483
128	525
128	629
128	667
128	295
128	324
128	375
128	590
128	19
128	82
128	285
128	527
128	391
128	64
128	627
128	247
128	159
128	66
128	34
128	163
128	111
128	390
128	67
128	389
128	292
128	195
128	570
128	99
128	8
128	461
128	282
128	442
128	532
128	533
128	32
128	124
128	534
128	569
128	473
128	30
128	271
128	388
128	589
128	409
128	38
128	380
128	153
128	535
128	319
128	659
128	536
128	559
128	468
128	602
128	452
128	168
128	7
128	410
128	178
128	553
128	268
128	134
128	3
128	421
128	23
128	275
128	555
128	475
128	603
128	538
128	182
128	544
128	288
128	84
128	220
128	86
128	605
128	242
128	562
128	85
128	214
128	94
128	371
128	463
128	277
128	385
128	550
128	199
128	369
128	431
128	423
128	28
128	39
128	293
128	253
128	130
128	200
128	384
128	379
128	383
128	623
128	294
128	201
128	263
128	548
128	92
128	72
128	370
128	311
128	415
128	77
128	73
128	145
128	119
128	91
128	89
128	217
128	654
128	48
128	594
128	139
128	339
128	47
6	360
6	475
6	387
6	386
6	118
6	450
6	257
6	447
6	262
6	290
6	164
6	36
6	658
6	587
6	81
6	664
6	297
6	577
6	639
6	171
6	618
6	119
6	647
6	595
6	619
6	520
6	635
6	15
6	558
6	231
6	60
6	73
6	77
6	165
6	481
6	483
6	373
6	574
6	312
6	62
6	27
6	324
6	48
6	563
6	19
6	105
6	505
6	102
6	193
6	53
6	391
6	125
6	648
6	528
6	232
6	564
6	529
6	406
6	457
6	159
6	265
6	433
6	160
6	236
6	240
6	461
6	278
6	428
6	533
6	547
6	514
6	608
6	345
6	168
6	30
6	580
6	358
6	31
6	147
6	177
6	452
6	423
6	519
6	388
6	199
6	56
6	545
6	436
6	214
6	499
6	299
6	385
6	472
6	94
6	509
6	152
6	468
6	250
6	476
6	242
6	78
6	511
6	434
6	268
6	17
6	596
6	23
6	215
6	348
6	544
6	538
221	121
221	67
221	21
221	413
221	55
221	150
221	92
221	63
221	490
221	575
221	295
221	390
221	654
221	73
221	285
221	502
221	305
221	173
221	87
221	7
221	19
221	423
221	507
221	354
221	647
221	548
221	70
221	516
221	119
221	580
221	294
221	4
221	254
221	346
221	649
221	608
221	188
221	564
221	217
221	514
564	641
564	659
547	358
547	641
547	86
547	640
299	102
299	472
30	509
30	564
558	564
558	86
558	135
593	110
593	536
593	111
593	518
593	564
593	254
593	487
593	665
593	416
593	388
593	19
593	344
593	168
15	408
15	429
15	587
15	472
15	547
564	224
564	388
564	652
564	585
564	511
564	19
564	472
564	587
564	312
564	545
564	15
564	102
564	547
564	121
564	509
564	439
564	491
518	132
518	11
518	182
518	232
518	420
516	254
516	306
516	110
516	564
516	313
516	127
516	239
516	389
516	524
516	361
516	641
516	551
516	110
516	100
516	44
516	113
516	311
516	70
516	559
516	252
652	113
652	358
652	641
652	616
652	412
652	162
652	18
652	306
652	496
652	516
652	361
652	233
652	640
652	284
652	128
652	665
652	416
652	650
652	256
338	112
338	211
338	134
338	83
338	543
338	564
338	161
338	239
338	487
338	182
338	508
338	649
338	30
338	387
338	292
338	4
338	403
338	561
338	90
338	593
338	548
338	235
338	529
338	70
338	537
338	223
